PersonID	x	y	Time	Width	Distance	Error
7	-0.4194275	-0.5759433	1.044563	4.5	30	0
7	-0.543104	-0.2233139	1.100033	4.5	30	0
7	1.392643	-0.4627613	1.166874	4.5	35	0
7	0.4564844	0.6716075	1.122353	4.5	35	0
7	1.6171	0.1096308	0.9667511	4.5	35	0
7	0.2048849	-0.2065708	1.100231	4.5	35	0
7	-0.9896746	0.1011633	0.9888649	4.5	35	0
7	0.2059623	0.4098859	1.033909	4.5	35	0
7	0.4707506	-0.3294562	0.9550323	4.5	35	0
7	0.4476206	-1.08377	0.9333725	4.5	35	0
7	-0.5778589	-0.8565691	1.011215	4.5	35	0
7	0.5447952	0.8865001	0.9334641	4.5	35	0
7	1.800644	0.8091887	0.8444977	4.5	35	0
7	-0.5932491	0.3513589	1.066399	4.5	35	0
7	-1.186815	-0.4009742	1.033501	4.5	35	0
7	2.197503	-0.3138162	0.8334351	4.5	35	0
7	-1.8121	-0.6696435	0.9113541	4.5	35	0
7	-0.3463316	0.4370991	1.077988	4.5	35	0
7	-0.4694766	0.3961132	1.022331	4.5	35	0
7	0.3403722	0.04322693	0.8781052	4.5	35	0
7	-0.1900765	-0.6276179	1.021713	4.5	35	0
7	0.3284357	0.2293773	0.9451752	4.5	35	0
7	-0.2409269	1.093189	1.14463	4.5	40	0
7	1.193583	-0.6084103	1.033386	4.5	40	0
7	-2.803918	-0.5377213	1.110794	4.5	40	1
7	0.1288165	0.07053665	1.100174	4.5	40	0
7	-0.642913	-0.1159083	0.9445419	4.5	40	0
7	0.2840291	0.1968055	0.9111938	4.5	40	0
7	-0.1342136	-0.5168524	1.033623	4.5	40	0
7	1.579094	-0.5027834	0.9222031	4.5	40	0
7	0.620883	-0.003536236	1.066719	4.5	40	0
7	1.015284	-0.4019264	0.8891068	4.5	40	0
7	1.020577	0.6153361	0.8663788	4.5	40	0
7	0.6588692	-0.03486481	1.077919	4.5	40	0
7	1.596137	-0.281334	0.9668884	4.5	40	0
7	1.338147	0.9701096	0.8888092	4.5	40	0
7	-1.210154	-0.01424776	0.9113159	4.5	40	0
7	1.548002	0.6014762	0.8554764	4.5	40	0
7	-1.116161	-1.319569	0.9333267	4.5	40	0
7	0.5954989	0.4214971	0.9218674	4.5	40	0
7	0.8408038	-0.2780085	1.000404	4.5	40	0
7	-0.9821461	-0.01837916	0.9445267	4.5	40	0
8	-0.6377012	0.5838757	1.477936	1	30	1
8	-1.200236	-0.8761998	1.67778	1	30	1
8	-1.328858	0.4390805	1.411179	1	30	1
8	0.2062087	0.08870655	1.100128	1	30	0
8	0.1901903	-0.1855232	2.844635	1	30	0
8	-0.3726339	-0.508319	1.277878	1	30	1
8	-0.6067181	-0.05283535	1.533417	1	30	1
8	-0.4242639	0.08556604	2.444702	1	30	0
8	-0.5068065	0.1467743	1.466629	1	30	1
8	0.1984468	-0.2099059	1.21109	1	30	0
8	-0.4448704	0.4348046	1.244766	1	30	1
8	-0.8547282	0.1393979	1.722092	1	30	1
8	-2.735219	0.5351514	1.23349	1	30	1
8	-0.8395122	-0.05488634	1.14447	1	30	1
8	-0.4403791	0.2175213	1.689026	1	30	0
8	-0.3211781	-0.2171482	2.033447	1	30	0
8	-0.8484974	-0.03197314	1.334106	1	30	1
8	0.4842063	-0.009383771	1.477036	1	30	0
8	0.04686561	-0.3764791	2.333649	1	30	0
8	0.292351	-0.3851405	1.700012	1	30	0
8	0.4890316	1.440196	1.444435	1	35	1
8	-0.7679778	0.5844128	1.133499	1	35	1
8	-0.3140742	-0.1257914	1.53331	1	35	0
8	0.1851798	0.0399649	1.300095	1	35	0
8	-1.840204	0.5837548	1.29995	1	35	1
8	-0.9318325	0.5388324	1.155495	1	35	1
8	-1.186518	0.0687732	1.511253	1	35	1
8	0.7380642	-0.6862032	1.123146	1	35	1
8	0.1714511	0.4139009	1.266121	1	35	0
8	0.2174713	-0.2099628	1.200317	1	35	0
8	-0.966565	-0.08817534	2.677673	1	35	1
8	0.2047459	0.1623426	1.788902	1	35	0
8	-0.00337903	0.3926398	1.766853	1	35	0
8	-0.4520784	-0.03550776	1.866577	1	35	0
8	-0.6778299	0.05799956	1.844582	1	35	1
8	-0.2199171	-0.1547989	2.333557	1	35	0
8	-0.1606612	0.1583882	2.178001	1	35	0
8	-0.05189851	0.04849393	1.255508	1	35	0
8	-0.3465011	0.2125168	1.411095	1	35	0
8	1.000484	-0.2858065	1.577881	1	35	1
8	-0.8669945	-0.1204968	2.089149	1	40	1
8	-0.0838315	1.056643	1.411201	1	40	1
8	-0.05359809	-0.08622037	2.489754	1	40	0
8	-0.9525381	0.2543914	1.243759	1	40	1
8	0.2908562	-0.4716291	1.588966	1	40	1
8	-2.629801	0.5787252	1.489014	1	40	1
8	-0.354785	0.1953312	1.377983	1	40	0
8	-0.9364601	0.08037068	1.310913	1	40	1
8	-0.7063853	0.1754713	1.56691	1	40	1
8	0.9461575	-0.5386825	1.788956	1	40	1
8	-0.5786806	0.4919638	1.511215	1	40	1
8	-0.07462634	-0.3891052	1.966843	1	40	0
8	-0.1081265	0.06412025	2.033463	1	40	0
8	-1.046109	-0.1494132	1.466766	1	40	1
8	0.193727	0.3680094	1.266586	1	40	0
8	-0.1802019	-0.5346237	2.166397	1	40	1
8	-0.2783208	0.2959283	1.666962	1	40	0
8	-0.1995972	-0.4638475	1.97821	1	40	1
8	0.001545228	-0.6222945	1.411209	1	40	1
8	0.7818588	-0.4704545	1.855667	1	40	1
8	0.136528	-0.2081405	1.389053	1.5	30	0
8	-0.2896191	0.1354307	1.188965	1.5	30	0
8	-0.2667087	0.3306972	1.611206	1.5	30	0
8	0.2198586	-0.0928937	1.277786	1.5	30	0
8	0.04981258	0.6806906	1.844513	1.5	30	0
8	0.04225643	-0.4682745	1.200012	1.5	30	0
8	0.3939034	0.3716767	1.467499	1.5	30	0
8	0.326602	-0.3003731	1.110657	1.5	30	0
8	-0.2116754	0.3232748	2.322205	1.5	30	0
8	0.007777238	-0.245847	1.411224	1.5	30	0
8	-0.4942681	0.5136551	2.000122	1.5	30	0
8	-0.8200388	0.01105455	1.477753	1.5	30	1
8	0.6544634	-0.05441928	1.444611	1.5	30	0
8	-0.3233341	0.05640347	1.455597	1.5	30	0
8	0.3397116	0.4688937	1.355682	1.5	30	0
8	-0.6192886	0.5778531	1.800171	1.5	30	1
8	-0.3657157	-0.3234423	2.188995	1.5	30	0
8	-0.9916829	0.1754286	1.555573	1.5	30	1
8	0.4547585	0.3875759	1.211273	1.5	30	0
8	-0.1444872	-0.217224	2.377838	1.5	30	0
8	0.07073518	-0.104806	1.900421	1.5	35	0
8	-0.5215971	-0.6368057	1.777679	1.5	35	1
8	-0.3044661	0.3986607	1.477783	1.5	35	0
8	-0.1119648	-0.2545542	1.533447	1.5	35	0
8	0.3434158	0.09693893	1.666763	1.5	35	0
8	0.6440307	-0.4876099	1.433411	1.5	35	1
8	-0.3160325	0.1507187	1.555603	1.5	35	0
8	-0.3120655	0.08352202	1.544525	1.5	35	0
8	-0.5745467	0.4691367	1.344482	1.5	35	0
8	-0.7724765	-0.519904	1.578003	1.5	35	1
8	-1.997485	1.097278	1.355682	1.5	35	1
8	2.405008	0.3414619	1.822235	1.5	35	1
8	-0.04782178	0.3185685	1.855835	1.5	35	0
8	-0.6948966	-0.7400898	1.699936	1.5	35	1
8	-0.6845542	0.1454251	1.377853	1.5	35	0
8	-0.02899185	-0.8675325	1.122101	1.5	35	1
8	-0.8779113	-0.1509381	1.222321	1.5	35	1
8	-0.04562645	-0.6704986	1.844742	1.5	35	0
8	-1.338064	-0.5301872	1.511154	1.5	35	1
8	-0.3385148	0.3683705	1.422272	1.5	35	0
8	-1.048595	0.1011167	1.633301	1.5	40	1
8	-0.9279124	0.494773	1.511368	1.5	40	1
8	-0.07388858	0.4321568	1.411179	1.5	40	0
8	0.03241237	-0.05583009	1.577744	1.5	40	0
8	-1.000681	0.5632411	1.333405	1.5	40	1
8	-1.017237	0.2828291	1.500229	1.5	40	1
8	-0.3744038	0.1743651	1.755493	1.5	40	0
8	-0.8796415	0.03114014	1.289124	1.5	40	1
8	-1.035929	0.2461011	1.600006	1.5	40	1
8	-0.3565118	-0.1023806	1.866913	1.5	40	0
8	-0.9579957	-0.145558	1.522217	1.5	40	1
8	-1.004387	0.01378049	1.98848	1.5	40	1
8	0.2504264	0.251117	1.533707	1.5	40	0
8	-0.9369347	-1.761847	1.02243	1.5	40	1
8	-0.5963002	-0.02976201	1.488846	1.5	40	0
8	-0.6653333	0.7036239	1.466888	1.5	40	1
8	-1.096639	-0.7791204	1.577972	1.5	40	1
8	-0.540757	0.2191992	1.433395	1.5	40	0
8	0.4176118	-0.1170864	2.022369	1.5	40	0
8	1.995728	-0.02868205	1.322357	1.5	40	1
8	-0.160172	0.547958	1.388733	2	30	0
8	1.137523	-0.08883634	1.055756	2	30	1
8	0.1781991	-1.073497	1.477875	2	30	1
8	0.2183404	-1.114419	1.044556	2	30	1
8	0.5208377	1.115477	1.433411	2	30	1
8	0.649195	0.2819202	1.188812	2	30	0
8	0.3456921	0.07350358	1.500244	2	30	0
8	0.7480747	0.4821518	1.044556	2	30	0
8	1.40769	0.5608351	2.655579	2	30	1
8	0.5224599	-0.2931399	1.233429	2	30	0
8	1.298557	0.4276121	1.089081	2	30	1
8	-3.715587	-0.8127126	1.166626	2	30	1
8	-0.6763392	0.1376277	1.211639	2	30	0
8	1.462321	1.916151	1.466309	2	30	1
8	-0.6615295	-0.279318	1.722351	2	30	0
8	1.358168	0.7628765	1.30011	2	30	1
8	0.3066709	-0.1876625	1.355591	2	30	0
8	-0.3019277	0.2975824	1.533356	2	30	0
8	-0.5231684	-0.05645729	1.255554	2	30	0
8	0.4211786	-0.6983811	1.577881	2	30	0
8	0.08242645	-0.5403469	1.489136	2	35	0
8	-0.1784003	0.3816994	1.466248	2	35	0
8	0.395846	0.638308	1.522583	2	35	0
8	-0.7351059	-0.6692306	1.700256	2	35	0
8	-0.06760819	1.598986	1.466492	2	35	1
8	0.5523325	-0.855883	1.35556	2	35	1
8	-0.171946	1.298197	1.766937	2	35	1
8	0.3523785	0.04281809	1.300079	2	35	0
8	-0.2358565	-0.2973848	1.300018	2	35	0
8	-0.3855062	-0.07949704	1.344666	2	35	0
8	0.7639596	-0.1388262	1.422394	2	35	0
8	-0.9451802	0.8394021	1.311279	2	35	1
8	0.2718674	0.2390759	1.122162	2	35	0
8	-0.6990743	1.036513	1.255554	2	35	1
8	0.2035386	-0.1538978	1.188843	2	35	0
8	-0.6404855	-0.4241939	1.433594	2	35	0
8	-0.8428195	-0.0921148	1.422363	2	35	0
8	-0.7004797	-0.5497937	1.955444	2	35	0
8	0.3852248	0.5820444	1.789215	2	35	0
8	0.1986953	0.4957633	1.788879	2	35	0
8	-0.4265637	-0.1873742	1.367065	2	40	0
8	0.01511144	0.4010134	1.666199	2	40	0
8	-0.4518761	0.7922155	1.677948	2	40	0
8	0.1512667	0.3150739	1.289093	2	40	0
8	-0.8232659	0.9717529	1.633606	2	40	1
8	-0.4272041	-0.3183693	1.266724	2	40	0
8	-0.6779145	0.8151045	1.622284	2	40	1
8	0.4988304	-0.4855708	1.166718	2	40	0
8	-0.9027618	0.7452292	1.444336	2	40	1
8	0.437853	-1.028267	1.267059	2	40	1
8	0.1670613	0.7436682	1.366577	2	40	0
8	-0.7730254	-0.8184701	1.34436	2	40	1
8	-1.291828	1.290996	1.266785	2	40	1
8	-0.04872406	-1.097996	1.166779	2	40	1
8	0.8882413	0.9473999	1.589081	2	40	1
8	-0.9366025	-0.6176118	1.633423	2	40	1
8	-0.8292375	0.3582022	1.222351	2	40	0
8	0.8232872	0.4830499	1.777832	2	40	0
8	-0.6100057	-0.759915	1.566833	2	40	0
8	-0.4303254	-0.4831524	1.855469	2	40	0
8	-0.1638564	0.5370628	0.9778442	2.5	30	0
8	-0.7113031	-0.1778371	1.077942	2.5	30	0
8	-0.4640759	1.610993	1	2.5	30	1
8	-0.4411823	-0.8039726	0.9668579	2.5	30	0
8	-0.1011324	0.5214409	1.222229	2.5	30	0
8	-1.16331	-0.7530939	1.077515	2.5	30	1
8	-0.489331	0.6916108	1.088928	2.5	30	0
8	-0.2292315	-0.5173577	0.8557129	2.5	30	0
8	0.6119788	0.07808606	0.9781494	2.5	30	0
8	0.5213466	-0.7023195	1.011108	2.5	30	0
8	-0.3356281	0.1775338	0.8555298	2.5	30	0
8	1.747804	0.04151567	0.9445801	2.5	30	1
8	0.703236	0.786413	0.9556885	2.5	30	0
8	-0.04886818	-0.5631342	1.06665	2.5	30	0
8	-0.006810984	-0.07589277	0.9890137	2.5	30	0
8	-0.3326589	0.3132938	0.9555054	2.5	30	0
8	-1.424427	0.2322932	1.388977	2.5	30	1
8	-1.225607	0.4808581	0.9889526	2.5	30	1
8	-2.383926	-0.1102572	1.544556	2.5	30	1
8	-0.1942409	0.1309123	1.788818	2.5	30	0
8	-0.122132	0.5010672	2.022156	2.5	35	0
8	-0.6566584	-0.3032663	1.455688	2.5	35	0
8	-1.724741	1.142664	1.010986	2.5	35	1
8	0.06325017	-0.2924667	1.033386	2.5	35	0
8	0.9509401	1.142157	1.01123	2.5	35	1
8	-0.2157582	0.4850981	0.9447021	2.5	35	0
8	0.4382038	-0.2339024	1.100098	2.5	35	0
8	0.1108089	-0.1080468	1.111084	2.5	35	0
8	0.3686491	0.3812509	0.9555054	2.5	35	0
8	0.05961137	-0.2189572	1.044617	2.5	35	0
8	0.7371642	-0.4190111	0.888916	2.5	35	0
8	0.6133772	0.7543094	1.000183	2.5	35	0
8	-0.8277875	0.3076347	1.177795	2.5	35	0
8	-1.148224	-0.3259343	1.243164	2.5	35	0
8	-1.257775	0.01748312	1.000916	2.5	35	1
8	0.2154328	0.3186313	1.189087	2.5	35	0
8	0.2857231	-0.1235834	0.9337769	2.5	35	0
8	-0.02912996	-0.005571073	1.000427	2.5	35	0
8	-0.5453832	-0.6860458	1.121948	2.5	35	0
8	-0.5656205	-0.6481392	1.088867	2.5	35	0
8	-0.5336536	0.734247	1.266602	2.5	40	0
8	-0.9882646	0.1958628	1.077942	2.5	40	0
8	-0.5633892	1.372452	1.311707	2.5	40	1
8	-0.4515522	-0.6468881	0.9996948	2.5	40	0
8	-1.094866	0.1980588	1.255371	2.5	40	0
8	-1.250171	0.4183284	1.14447	2.5	40	1
8	-1.206608	0.3617452	1.289063	2.5	40	1
8	-1.210262	0.9617702	1.144592	2.5	40	1
8	-0.6687229	-0.5670855	1.344482	2.5	40	0
8	0.2625269	-0.5104312	1.056091	2.5	40	0
8	0.8461239	-0.04409414	0.977356	2.5	40	0
8	0.9472681	0.3192107	1.011108	2.5	40	0
8	0.622292	0.3649913	1.033447	2.5	40	0
8	-1.344937	0.9447103	1.266724	2.5	40	1
8	-0.01539663	0.5063984	1.055847	2.5	40	0
8	0.8831137	0.5127189	1.621948	2.5	40	0
8	-0.5265137	-0.7738475	1.277893	2.5	40	0
8	0.07966041	-0.3130957	1.39978	2.5	40	0
8	-1.3614	-0.183304	1.044617	2.5	40	1
8	-1.564991	-0.7424857	1.267029	2.5	40	1
8	1.075774	1.668447	0.888855	3	30	1
8	-1.192556	-1.366776	0.8666992	3	30	1
8	-0.7512255	-0.5289075	1.144592	3	30	0
8	0.4749341	0.06313232	1.022217	3	30	0
8	-0.8659511	-0.04354219	1.022949	3	30	0
8	-0.9569017	0.3101456	1.066284	3	30	0
8	-1.981004	0.716954	0.9666138	3	30	1
8	-1.447927	-0.06267437	1.100037	3	30	0
8	-1.761023	-0.02567234	0.9666748	3	30	1
8	-0.2274066	0.5251223	1.011292	3	30	0
8	0.5904671	0.8147938	0.9555664	3	30	0
8	-0.7106646	0.4416139	1.166809	3	30	0
8	-0.3303681	0.5467442	1.189026	3	30	0
8	-0.2616018	-1.573744	0.8220215	3	30	1
8	1.360942	1.167284	0.9667969	3	30	1
8	-0.1084465	1.019291	0.9555054	3	30	0
8	-0.8033329	1.689947	0.9557495	3	30	1
8	1.380294	0.6403399	1.100037	3	30	1
8	-0.04135968	-0.5490596	0.93396	3	30	0
8	0.4304338	0.03050753	1.087158	3	30	0
8	0.06498578	0.05907821	1.044495	3	35	0
8	0.3910395	0.5833557	0.9668579	3	35	0
8	-0.4970881	0.2838658	1.033325	3	35	0
8	-1.249082	0.434215	0.9552612	3	35	0
8	0.2417179	-0.1032573	0.9442139	3	35	0
8	0.4887176	-0.4280252	0.9443359	3	35	0
8	0.3665668	1.077422	0.888855	3	35	0
8	-0.6688592	-1.05169	0.8331909	3	35	0
8	-0.0644535	-0.3630566	0.8778687	3	35	0
8	-2.552444	0.1787573	0.8557739	3	35	1
8	-0.5525351	0.8224888	0.9334106	3	35	0
8	1.473388	0.416098	0.9667358	3	35	1
8	-0.4753888	0.7062225	1.033813	3	35	0
8	0.1283356	0.8172937	0.855835	3	35	0
8	0.4121826	1.095581	1.011292	3	35	0
8	1.333763	-1.753161	1.866882	3	35	1
8	-0.1969936	-0.8727243	1.188965	3	35	0
8	1.384915	2.619822	1.367004	3	35	1
8	-0.6048313	0.5340673	1.088806	3	35	0
8	-1.002808	-0.4417027	1.365662	3	35	0
8	1.317042	1.612128	0.9557495	3	40	1
8	-1.858094	0.6747926	1.055908	3	40	1
8	-2.017919	1.547829	1.244629	3	40	1
8	-1.623576	-0.05485073	1.14447	3	40	1
8	-0.3817672	0.9179376	1.133545	3	40	0
8	0.2609175	-0.03365153	0.9442749	3	40	0
8	-0.524197	1.271195	1.022156	3	40	0
8	-0.1055907	0.114766	0.8781128	3	40	0
8	0.3823468	-0.3262506	0.9777222	3	40	0
8	-0.394222	0.01749135	0.8223877	3	40	0
8	-0.4091464	-0.06366525	1.433472	3	40	0
8	1.173861	-1.023377	0.9666748	3	40	1
8	-0.2828477	0.7083074	1.733154	3	40	0
8	0.4467316	2.395633	1.166931	3	40	1
8	-0.1389003	0.7572229	1.211121	3	40	0
8	-0.9500785	-0.007905533	1.144531	3	40	0
8	1.072091	-0.3003787	0.9334106	3	40	0
8	-2.173829	-0.5769818	1.222412	3	40	1
8	-1.564198	0.03963828	0.8998413	3	40	1
8	-0.2180518	-0.3936011	1.088928	3	40	0
8	0.120931	0.6976569	0.8221436	3.5	30	0
8	-0.9246554	-0.2493379	1.011047	3.5	30	0
8	0.1348805	0.8722439	0.833374	3.5	30	0
8	1.489659	-1.118428	0.8223877	3.5	30	1
8	1.84773	-0.4324549	0.8669434	3.5	30	1
8	1.255926	-1.149745	0.8555908	3.5	30	0
8	0.7778316	-1.32325	0.9221802	3.5	30	0
8	0.1780268	-0.03569039	0.8001099	3.5	30	0
8	-1.130386	0.6082515	0.7894897	3.5	30	0
8	-0.02644586	0.2395835	0.7546997	3.5	30	0
8	1.600461	1.025932	0.7333984	3.5	30	1
8	0.9792858	0.0985002	0.9113159	3.5	30	0
8	-0.6486437	0.9401043	0.8335571	3.5	30	0
8	1.122498	0.9356952	0.7443237	3.5	30	0
8	-0.2532505	0.918939	0.7667847	3.5	30	0
8	0.1829307	1.19966	0.8557129	3.5	30	0
8	-0.7272897	0.2219635	0.9442749	3.5	30	0
8	1.299233	-0.3894377	1.022217	3.5	30	0
8	-1.954219	-0.8057807	0.8781128	3.5	30	1
8	-1.524246	-0.1512978	0.8666382	3.5	30	0
8	-0.3173788	1.779182	0.9333496	3.5	35	1
8	0.1624625	-0.6616452	0.9445801	3.5	35	0
8	-0.144905	0.7710234	0.9111938	3.5	35	0
8	-1.021813	0.8990691	0.8665161	3.5	35	0
8	-0.5324305	-0.5825765	0.9668579	3.5	35	0
8	-0.5194912	0.1892854	0.8208008	3.5	35	0
8	-1.289259	-0.3759244	0.8893433	3.5	35	0
8	0.9134145	1.337343	0.9782104	3.5	35	0
8	0.6876228	-0.9368775	1.266968	3.5	35	0
8	-0.05009194	-1.578275	0.8669434	3.5	35	0
8	-0.65267	0.08950071	0.9000854	3.5	35	0
8	0.444387	-0.6651779	0.9003296	3.5	35	0
8	-0.204623	-0.1210733	0.944519	3.5	35	0
8	0.4707722	0.2405942	0.9443359	3.5	35	0
8	-0.02756025	0.2813557	0.8780518	3.5	35	0
8	0.7046884	-0.8587195	0.8665161	3.5	35	0
8	-1.261928	-0.3364185	0.9445801	3.5	35	0
8	-0.4667515	0.5110306	0.7999878	3.5	35	0
8	-0.2392858	-0.9457557	0.9222412	3.5	35	0
8	-0.5242075	1.370629	0.8557129	3.5	35	0
8	-0.6276011	1.607788	1.111328	3.5	40	0
8	0.993542	-0.4044724	1.155762	3.5	40	0
8	-1.570354	0.916559	1.077881	3.5	40	1
8	-0.6597479	0.5189711	1.200012	3.5	40	0
8	-1.003323	0.559208	1.366882	3.5	40	0
8	0.09746074	-0.5273042	1.144409	3.5	40	0
8	-0.8316727	0.7733254	1.122375	3.5	40	0
8	1.825475	-1.899094	0.9667358	3.5	40	1
8	-1.343619	-0.3307883	0.9437866	3.5	40	0
8	-0.03911869	-1.030517	0.9777222	3.5	40	0
8	-0.8097994	-0.4256554	0.9446411	3.5	40	0
8	1.008782	-1.11026	1.078186	3.5	40	0
8	-1.236193	-0.3945136	1.078064	3.5	40	0
8	-1.178702	0.5822932	1.255493	3.5	40	0
8	-0.9455535	0.08726879	1.01123	3.5	40	0
8	-1.298231	-0.1256925	1.177856	3.5	40	0
8	-1.606384	-0.7085334	1.244568	3.5	40	1
8	-0.6499315	0.09331894	1.088867	3.5	40	0
8	0.7680956	-0.1839517	1.100098	3.5	40	0
8	0.02157514	-0.1969294	1.067444	3.5	40	0
8	-0.7090809	0.724604	1.321899	4	30	0
8	-1.141333	0.9429308	1.144348	4	30	0
8	1.790606	1.211308	1.311279	4	30	1
8	-0.77561	-1.065412	1.000244	4	30	0
8	-0.368625	-0.7909595	1.122345	4	30	0
8	-0.5346388	-0.7128143	1.033417	4	30	0
8	-0.6769409	0.04983452	1.288757	4	30	0
8	-0.4919807	0.8467316	1.289185	4	30	0
8	-0.2566678	-0.4782923	1.222168	4	30	0
8	1.125421	-0.03895438	1.100159	4	30	0
8	0.06482187	0.2164365	1.277985	4	30	0
8	-0.04378927	0.004251929	1.077698	4	30	0
8	-0.6738273	0.4672003	1.377808	4	30	0
8	-0.07906353	0.6407701	1.333405	4	30	0
8	0.1036662	0.01706275	1.07782	4	30	0
8	-1.178061	-0.7485322	1.100098	4	30	0
8	-0.910124	0.6116176	1.111298	4	30	0
8	-0.2021419	0.3544705	1.411011	4	30	0
8	-0.6443849	0.1404452	1.06601	4	30	0
8	-1.886624	-0.07799961	1.033691	4	30	0
8	-1.778115	1.271421	1.132599	4	35	1
8	-0.6952835	0.4576429	1.010925	4	35	0
8	0.9651119	0.521221	1.445251	4	35	0
8	-0.1897496	0.2765269	1.233612	4	35	0
8	-0.1353865	1.345824	1.310638	4	35	0
8	-0.6859296	0.06725647	1.189117	4	35	0
8	0.8993528	0.2418526	1.100281	4	35	0
8	0.4529713	1.140743	1.199707	4	35	0
8	0.464465	-0.8878171	1.087555	4	35	0
8	1.125493	-1.487615	0.9343872	4	35	0
8	0.4975305	-0.197288	1.01181	4	35	0
8	1.178649	-0.7797831	0.9324646	4	35	0
8	0.07960393	-0.3846222	1.078491	4	35	0
8	-0.4644795	-0.3578997	1.044861	4	35	0
8	-0.6683426	0.1926119	1.07724	4	35	0
8	0.3058108	0.4820767	1.055359	4	35	0
8	-0.08518438	-0.8541667	0.8672485	4	35	0
8	-0.5875874	1.4935	0.9996033	4	35	0
8	-1.741757	-1.297436	1.033356	4	35	1
8	-1.545799	0.005929188	1.056122	4	35	0
8	-0.4143951	1.292323	1.344025	4	40	0
8	-1.552967	0.6232391	1.255096	4	40	0
8	-1.07308	-0.0405471	1.100647	4	40	0
8	1.28302	0.9333001	1.122101	4	40	0
8	-0.4970246	-0.739299	1.166534	4	40	0
8	1.378967	-1.209685	1.056213	4	40	0
8	-0.7405272	-0.6413535	1.178162	4	40	0
8	1.415714	0.3662542	0.9334412	4	40	0
8	-0.04908425	-0.7681235	1.244446	4	40	0
8	0.8630683	-0.4437572	1.044647	4	40	0
8	0.1252243	0.7717317	0.9779968	4	40	0
8	0.6464115	0.313558	1.111115	4	40	0
8	-0.0896456	0.2397355	1.100006	4	40	0
8	0.4558214	1.3151	0.9889832	4	40	0
8	-1.405123	0.5975168	1.189148	4	40	0
8	-1.128526	-0.9185598	1.299896	4	40	0
8	0.1264315	0.746749	1.022247	4	40	0
8	1.576363	-2.709567	0.9779358	4	40	1
8	-0.4965545	-0.742784	1.23349	4	40	0
8	-0.9096904	-0.796643	1.099915	4	40	0
8	-0.5749484	0.9280697	1.011169	4.5	30	0
8	-0.02992973	-0.3535819	0.9559021	4.5	30	0
8	-0.841916	-0.06257635	0.9667053	4.5	30	0
8	-0.2788849	-0.1077556	0.9222107	4.5	30	0
8	-0.7732765	0.6091334	1.322296	4.5	30	0
8	-0.7582731	0.6235284	0.8890076	4.5	30	0
8	0.1464881	-1.302836	0.955658	4.5	30	0
8	1.652231	0.1344105	0.8888855	4.5	30	0
8	0.4403965	0.1688567	0.9556274	4.5	30	0
8	2.674531	-0.5513585	0.8223267	4.5	30	1
8	2.957176	-0.07662109	0.8221436	4.5	30	1
8	-0.9746011	0.07030768	0.9446716	4.5	30	0
8	1.53599	2.013708	0.822052	4.5	30	1
8	-0.5478343	1.002533	1.19989	4.5	30	0
8	1.921413	1.598103	0.9113464	4.5	30	1
8	0.03602004	0.379168	1.055725	4.5	30	0
8	-0.5654347	0.3456195	1.166687	4.5	30	0
8	0.4722475	0.24245	1.010773	4.5	30	0
8	-0.7796986	-0.7105601	1.166809	4.5	30	0
8	-0.2705267	-0.6409546	1.100128	4.5	30	0
8	-0.7889229	0.7584653	1.211151	4.5	35	0
8	0.3265552	-0.2441768	1.133453	4.5	35	0
8	-0.1177606	-1.250163	1.344574	4.5	35	0
8	0.6759416	0.1649758	0.944519	4.5	35	0
8	0.2069589	0.4861062	1.200714	4.5	35	0
8	1.037038	-1.491242	1.177002	4.5	35	0
8	-0.3147209	0.283122	1.311279	4.5	35	0
8	-1.329264	-0.1487625	1.089294	4.5	35	0
8	-0.08596876	0.04700534	0.8998413	4.5	35	0
8	-0.4508671	-0.8196314	0.9998474	4.5	35	0
8	0.3281903	-0.2054622	0.9889832	4.5	35	0
8	1.216522	1.544389	1.021515	4.5	35	0
8	0.1471475	1.94706	1.133698	4.5	35	0
8	-2.655179	0.5296222	1.034424	4.5	35	1
8	-1.008997	0.7693	1.143982	4.5	35	0
8	-0.2627501	0.1214563	1.122192	4.5	35	0
8	-0.8701288	0.488022	1.0224	4.5	35	0
8	0.3106921	1.180526	1.277924	4.5	35	0
8	0.0445771	-0.9595337	0.9109802	4.5	35	0
8	1.44535	-1.699685	1.389038	4.5	35	0
8	-1.219781	1.071147	1.267059	4.5	40	0
8	-1.606376	0.9102971	1.066803	4.5	40	0
8	-0.733349	1.786831	1.27774	4.5	40	0
8	1.351339	-1.306929	1.0112	4.5	40	0
8	-0.6443875	1.568816	1.277679	4.5	40	0
8	-1.421877	-1.313471	1.277893	4.5	40	0
8	-3.89589	1.876009	1.411224	4.5	40	1
8	-1.15226	0.2265954	1.14505	4.5	40	0
8	-0.3671893	0.2004758	1.17746	4.5	40	0
8	-1.181874	-0.3715726	1.000031	4.5	40	0
8	-0.3315188	1.740867	1.166901	4.5	40	0
8	-0.1857962	0.3321023	1.266571	4.5	40	0
8	-0.8321579	0.1197628	2.011261	4.5	40	0
8	-1.979784	-0.3193491	1.333221	4.5	40	0
8	-0.8680607	1.019792	1.51123	4.5	40	0
8	-0.9205419	-0.9770167	1.177948	4.5	40	0
8	0.1935029	1.00406	1.066833	4.5	40	0
8	-0.5357112	1.228245	1.088959	4.5	40	0
8	-0.003426217	-0.006457115	0.9446106	4.5	40	0
